date,aqi,value
2000-02-24,60,14.0
2000-02-27,53,10.0
2000-03-01,63,15.5
2000-03-04,40,7.2
2000-03-07,56,11.9
2000-03-10,52,9.4
2000-03-13,42,7.6
2000-03-16,60,14.1
2000-03-19,40,7.2
2000-03-22,57,12.3
2000-03-25,62,15.2
2000-03-28,36,6.5
2000-03-31,43,7.8
2000-04-03,53,10.4
2000-04-06,25,4.5
2000-04-09,38,6.9
2000-04-12,57,12.3
2000-04-15,53,10.4
2000-04-18,48,8.7
2000-04-21,46,8.3
2000-04-24,31,5.6
2000-04-27,52,9.8
2000-04-30,50,9.0
2000-05-03,58,12.7
2000-05-06,94,32.3
2000-05-09,85,27.5
2000-05-12,70,19.3
2000-05-15,54,10.5
2000-05-18,80,24.4
2000-05-21,43,7.7
2000-05-24,61,14.5
2000-05-27,63,15.7
2000-05-30,46,8.3
2000-06-02,98,34.3
2000-06-05,32,5.7
2000-06-08,59,13.3
2000-06-11,96,33.5
2000-06-14,58,13.0
2000-06-17,59,13.5
2000-06-20,59,13.4
2000-06-23,69,18.5
2000-06-26,71,20.0
2000-07-02,81,25.3
2000-07-05,81,25.2
2000-07-08,47,8.5
2000-07-11,58,12.9
2000-07-14,82,25.7
2000-07-17,75,21.9
2000-07-20,59,13.5
2000-07-23,63,15.6
2000-07-26,26,4.7
2000-07-29,65,16.7
2000-08-01,60,13.7
2000-08-04,71,19.8
2000-08-07,74,21.3
2000-08-10,71,19.8
2000-08-13,51,9.2
2000-08-16,81,25.2
2000-08-19,58,12.7
2000-08-22,66,17.1
2000-08-25,75,22.1
2000-08-28,67,17.6
2000-08-31,55,11.4
2000-09-03,53,10.0
2000-09-06,36,6.4
2000-09-09,67,17.9
2000-09-12,62,15.2
2000-09-15,55,11.0
2000-09-18,61,14.3
2000-09-21,54,10.5
2000-09-24,61,14.3
2000-09-27,55,11.4
2000-09-30,56,11.7
2000-10-03,73,21.1
2000-10-09,41,7.4
2000-10-12,58,12.6
2000-10-15,79,24.3
2000-10-18,60,14.1
2000-10-21,87,28.3
2000-10-24,59,13.6
2000-10-27,98,34.3
2000-10-30,25,4.5
2000-11-02,34,6.2
2000-11-05,37,6.7
2000-11-08,131,47.5
2000-11-11,29,5.2
2000-11-14,58,12.7
2000-11-17,58,12.6
2000-11-20,55,11.4
2000-11-23,55,11.5
2000-11-26,38,6.8
2000-11-29,62,15.0
2000-12-02,43,7.8
2000-12-05,50,9.0
2000-12-08,68,18.0
2000-12-11,106,37.7
2000-12-14,59,13.4
2000-12-17,39,7.0
2000-12-20,59,13.6
2000-12-23,63,15.4
2000-12-26,57,12.4
2000-12-29,66,17.4
2001-01-01,53,10.0
2001-01-04,67,17.8
2001-01-07,93,31.5
2001-01-10,57,12.3
2001-01-13,105,37.0
2001-01-16,62,15.0
2001-01-19,65,16.4
2001-01-22,78,23.4
2001-01-25,57,12.1
2001-01-28,60,14.1
2001-02-03,56,12.0
2001-02-06,52,9.5
2001-02-09,70,19.4
2001-02-12,53,10.3
2001-02-15,59,13.6
2001-02-18,53,10.4
2001-02-21,58,12.7
2001-02-24,69,18.7
2001-02-27,61,14.7
2001-03-02,48,8.6
2001-03-05,39,7.1
2001-03-08,58,12.8
2001-03-11,64,16.0
2001-03-14,32,5.8
2001-03-17,61,14.7
2001-03-20,51,9.2
2001-03-23,52,9.9
2001-03-26,49,8.9
2001-03-29,66,17.2
2001-04-01,71,19.7
2001-04-04,56,12.0
2001-04-07,74,21.5
2001-04-10,57,12.5
2001-04-13,46,8.3
2001-04-16,45,8.1
2001-04-19,51,9.2
2001-04-22,68,18.0
2001-04-25,41,7.4
2001-04-28,47,8.5
2001-05-01,76,22.7
2001-05-04,105,37.2
2001-05-07,34,6.2
2001-05-10,76,22.4
2001-05-13,42,7.6
2001-05-16,49,8.9
2001-05-19,62,15.2
2001-05-22,41,7.3
2001-05-25,72,20.5
2001-05-28,53,10.2
2001-05-31,28,5.0
2001-06-03,49,8.8
2001-06-06,82,25.7
2001-06-09,66,17.3
2001-06-12,105,37.2
2001-06-15,53,10.4
2001-06-18,66,17.0
2001-06-21,93,31.7
2001-06-24,36,6.4
2001-06-27,80,24.5
2001-06-30,80,24.4
2001-07-03,58,12.6
2001-07-06,47,8.4
2001-07-09,67,17.9
2001-07-12,53,10.2
2001-07-15,58,13.0
2001-07-18,96,33.4
2001-07-21,57,12.3
2001-07-24,53,10.1
2001-07-27,41,7.3
2001-07-30,41,7.4
2001-08-02,48,8.6
2001-08-05,98,34.4
2001-08-08,128,46.5
2001-08-11,65,16.4
2001-08-14,76,22.5
2001-08-17,83,26.4
2001-08-20,64,16.0
2001-08-23,76,22.4
2001-08-26,54,10.8
2001-08-29,71,20.0
2001-09-01,53,10.2
2001-09-04,72,20.5
2001-09-07,65,16.7
2001-09-10,37,6.7
2001-09-13,63,15.5
2001-09-14,42,7.5
2001-09-15,26,4.7
2001-09-16,44,7.9
2001-09-17,55,11.5
2001-09-18,74,21.5
2001-09-19,66,17.0
2001-09-20,55,11.0
2001-09-21,63,15.4
2001-09-22,72,20.2
2001-09-23,77,23.2
2001-09-25,22,3.9
2001-09-26,34,6.2
2001-09-28,34,6.2
2001-10-01,38,6.8
2001-10-04,77,23.3
2001-10-07,33,6.0
2001-10-10,41,7.3
2001-10-13,53,10.0
2001-10-16,51,9.1
2001-10-19,67,17.7
2001-10-22,75,22.1
2001-10-25,43,7.7
2001-10-28,26,4.6
2001-10-31,59,13.6
2001-11-03,52,9.6
2001-11-06,39,7.0
2001-11-09,56,11.7
2001-11-12,56,11.7
2001-11-15,85,27.3
2001-11-18,60,13.7
2001-11-21,53,10.4
2001-11-24,61,14.5
2001-11-27,84,26.8
2001-11-30,56,11.7
2001-12-03,76,22.7
2001-12-06,64,16.1
2001-12-09,51,9.1
2001-12-12,80,24.4
2001-12-18,29,5.3
2001-12-24,52,9.4
2001-12-27,52,9.7
2002-01-05,65,16.5
2002-01-08,51,9.2
2002-01-11,58,12.7
2002-01-14,54,10.9
2002-01-17,58,13.0
2002-01-20,69,18.7
2002-01-23,51,9.1
2002-01-26,55,11.3
2002-01-29,44,7.9
2002-02-01,47,8.5
2002-02-04,53,10.2
2002-02-07,72,20.5
2002-02-10,66,17.1
2002-02-13,27,4.9
2002-02-16,56,12.0
2002-02-19,69,18.7
2002-02-22,52,9.5
2002-02-25,61,14.7
2002-02-28,42,7.5
2002-03-03,30,5.4
2002-03-06,48,8.6
2002-03-09,26,4.7
2002-03-12,65,16.7
2002-03-15,71,19.7
2002-03-18,48,8.7
2002-03-21,46,8.2
2002-03-24,56,12.0
2002-03-27,52,9.7
2002-03-30,60,13.7
2002-04-02,56,11.7
2002-04-05,45,8.1
2002-04-08,60,14.0
2002-04-11,54,10.5
2002-04-14,53,10.3
2002-04-17,78,23.4
2002-04-20,55,11.3
2002-04-23,41,7.4
2002-04-26,40,7.2
2002-04-29,42,7.5
2002-05-02,72,20.2
2002-05-05,51,9.2
2002-05-11,53,10.1
2002-05-14,44,8.0
2002-05-17,75,21.9
2002-05-20,42,7.6
2002-05-23,56,11.6
2002-05-26,79,24.2
2002-05-29,69,19.0
2002-06-01,68,18.3
2002-06-04,58,12.8
2002-06-07,32,5.8
2002-06-10,97,33.9
2002-06-13,70,19.1
2002-06-16,58,12.7
2002-06-19,61,14.5
2002-06-22,62,14.9
2002-06-25,142,52.2
2002-06-28,67,17.5
2002-07-01,77,23.2
2002-07-04,101,35.6
2002-07-07,105,37.1
2002-07-10,82,26.0
2002-07-13,51,9.2
2002-07-16,93,31.4
2002-07-19,110,39.3
2002-07-22,85,27.6
2002-07-25,41,7.3
2002-07-28,66,16.9
2002-07-31,73,20.7
2002-08-03,78,23.7
2002-08-06,56,11.8
2002-08-09,46,8.3
2002-08-12,94,32.4
2002-08-15,60,13.7
2002-08-18,69,19.0
2002-08-21,63,15.8
2002-08-24,76,22.4
2002-08-27,74,21.7
2002-08-30,58,12.7
2002-09-02,53,10.2
2002-09-05,47,8.5
2002-09-08,58,12.7
2002-09-11,63,15.4
2002-09-14,70,19.5
2002-09-17,81,25.1
2002-09-20,63,15.7
2002-09-23,43,7.8
2002-09-26,36,6.5
2002-09-29,67,17.9
2002-10-02,88,28.9
2002-10-05,66,16.9
2002-10-08,44,7.9
2002-10-11,36,6.4
2002-10-14,28,5.0
2002-10-17,56,11.8
2002-10-20,58,12.7
2002-10-23,63,15.4
2002-10-26,32,5.7
2002-10-29,51,9.1
2002-11-01,57,12.3
2002-11-04,55,11.0
2002-11-07,53,10.3
2002-11-10,55,11.0
2002-11-13,55,11.5
2002-11-16,61,14.4
2002-11-19,60,13.7
2002-11-22,59,13.6
2002-11-25,91,30.5
2002-11-28,43,7.7
2002-12-01,52,9.9
2002-12-04,53,10.0
2002-12-07,94,32.4
2002-12-10,91,30.8
2002-12-13,65,16.7
2002-12-16,32,5.7
2002-12-19,52,9.9
2002-12-22,36,6.5
2002-12-25,29,5.3
2002-12-28,68,18.2
2002-12-31,78,23.8
2003-01-03,26,4.6
2003-01-06,79,23.9
2003-01-09,47,8.5
2003-01-12,52,9.7
2003-01-15,55,11.5
2003-01-18,55,11.3
2003-01-21,61,14.7
2003-01-24,42,7.5
2003-01-27,34,6.2
2003-01-30,110,39.2
2003-02-02,58,12.8
2003-02-05,43,7.8
2003-02-08,69,18.7
2003-02-11,55,11.4
2003-02-14,61,14.2
2003-02-17,57,12.1
2003-02-20,82,25.5
2003-02-23,41,7.4
2003-02-26,64,16.1
2003-03-01,72,20.3
2003-03-04,54,10.6
2003-03-07,58,13.1
2003-03-10,54,10.6
2003-03-13,87,28.2
2003-03-16,45,8.1
2003-03-19,62,15.1
2003-03-22,55,11.0
2003-03-25,71,19.8
2003-03-28,57,12.4
2003-03-31,41,7.3
2003-04-03,60,13.9
2003-04-06,48,8.7
2003-04-09,53,10.3
2003-04-12,33,5.9
2003-04-15,58,13.0
2003-04-18,44,7.9
2003-04-21,48,8.6
2003-04-24,38,6.8
2003-04-27,58,12.6
2003-04-30,68,18.2
2003-05-03,48,8.7
2003-05-06,64,16.0
2003-05-09,76,22.3
2003-05-12,46,8.2
2003-05-15,61,14.6
2003-05-18,43,7.8
2003-05-21,59,13.5
2003-05-24,41,7.3
2003-05-27,54,10.5
2003-05-30,70,19.2
2003-06-02,37,6.7
2003-06-05,59,13.5
2003-06-08,61,14.6
2003-06-11,69,19.0
2003-06-14,53,10.0
2003-06-17,38,6.9
2003-06-20,62,15.0
2003-06-23,63,15.4
2003-06-26,146,53.7
2003-06-29,86,27.9
2003-07-02,63,15.4
2003-07-05,93,31.5
2003-07-08,54,10.5
2003-07-11,51,9.1
2003-07-14,55,11.0
2003-07-17,57,12.3
2003-07-20,90,29.9
2003-07-23,62,15.2
2003-07-26,78,23.6
2003-07-29,60,13.7
2003-08-01,72,20.5
2003-08-04,57,12.3
2003-08-07,84,26.6
2003-08-10,53,10.4
2003-08-13,80,24.9
2003-08-16,96,33.0
2003-08-19,66,17.1
2003-08-22,112,39.9
2003-08-25,62,14.8
2003-08-28,78,23.7
2003-08-31,58,12.7
2003-09-03,66,17.0
2003-09-06,48,8.7
2003-09-09,37,6.7
2003-09-12,46,8.2
2003-09-15,63,15.7
2003-09-18,49,8.8
2003-09-21,82,26.0
2003-09-24,57,12.5
2003-09-27,65,16.4
2003-09-30,43,7.7
2003-10-03,30,5.4
2003-10-06,58,12.7
2003-10-09,67,17.7
2003-10-12,71,19.6
2003-10-15,23,4.1
2003-10-18,57,12.2
2003-10-21,69,18.5
2003-10-24,53,10.4
2003-10-27,39,7.1
2003-10-30,55,11.2
2003-11-02,82,26.0
2003-11-05,56,11.7
2003-11-08,38,6.9
2003-11-11,59,13.3
2003-11-14,18,3.2
2003-11-17,72,20.3
2003-11-20,40,7.2
2003-11-23,68,18.1
2003-11-26,65,16.6
2003-11-29,29,5.2
2003-12-02,19,3.5
2003-12-05,54,10.7
2003-12-08,61,14.5
2003-12-11,24,4.3
2003-12-14,45,8.1
2003-12-17,50,9.0
2003-12-20,51,9.3
2003-12-23,52,9.8
2003-12-29,58,13.1
2004-01-01,54,10.9
2004-01-04,65,16.8
2004-01-07,33,6.0
2004-01-10,46,8.3
2004-01-16,41,7.3
2004-01-25,37,6.6
2004-01-28,55,11.1
2004-01-31,52,9.4
2004-02-03,75,22.2
2004-02-06,64,16.3
2004-02-09,52,9.4
2004-02-12,64,16.2
2004-02-15,61,14.2
2004-02-18,67,17.7
2004-02-21,48,8.7
2004-02-24,75,21.9
2004-02-27,49,8.9
2004-03-01,64,16.0
2004-03-04,88,29.1
2004-03-10,71,20.1
2004-03-13,53,10.4
2004-03-16,54,10.7
2004-03-19,69,19.0
2004-03-22,31,5.6
2004-03-25,61,14.2
2004-03-28,43,7.8
2004-03-31,64,15.9
2004-04-03,50,9.0
2004-04-06,28,5.1
2004-04-09,66,17.3
2004-04-12,64,15.9
2004-04-15,32,5.7
2004-04-18,74,21.7
2004-04-21,65,16.5
2004-04-24,63,15.6
2004-04-27,39,7.0
2004-04-30,59,13.2
2004-05-03,48,8.7
2004-05-06,56,11.9
2004-05-09,63,15.7
2004-05-12,83,26.4
2004-05-15,63,15.3
2004-05-18,64,16.3
2004-05-21,70,19.2
2004-05-24,70,19.3
2004-05-27,53,10.3
2004-05-30,62,15.1
2004-06-02,44,8.0
2004-06-05,37,6.7
2004-06-08,80,24.9
2004-06-11,52,9.4
2004-06-14,62,14.8
2004-06-17,55,11.5
2004-06-20,38,6.8
2004-06-23,60,13.7
2004-06-26,71,19.7
2004-06-29,58,12.7
2004-07-02,97,33.8
2004-07-05,59,13.2
2004-07-08,59,13.4
2004-07-11,121,43.5
2004-07-14,69,18.9
2004-07-17,87,28.5
2004-07-20,82,25.9
2004-07-23,79,24.2
2004-07-26,56,11.7
2004-07-29,93,31.7
2004-08-01,41,7.4
2004-08-04,101,35.7
2004-08-07,43,7.8
2004-08-10,90,29.9
2004-08-13,56,11.9
2004-08-16,85,27.4
2004-08-19,74,21.6
2004-08-22,61,14.5
2004-08-25,119,42.8
2004-08-28,62,15.2
2004-08-31,57,12.1
2004-09-03,57,12.2
2004-09-06,32,5.7
2004-09-09,42,7.6
2004-09-12,62,15.0
2004-09-15,39,7.0
2004-09-18,14,2.6
2004-09-21,42,7.6
2004-09-24,66,16.9
2004-09-27,65,16.6
2004-09-30,77,22.8
2004-10-03,54,10.5
2004-10-06,49,8.9
2004-10-09,62,15.0
2004-10-12,39,7.0
2004-10-15,58,12.9
2004-10-18,51,9.2
2004-10-21,54,10.9
2004-10-24,60,14.0
2004-10-27,56,11.6
2004-10-30,86,27.8
2004-11-02,71,19.9
2004-11-05,28,5.0
2004-11-08,26,4.7
2004-11-11,59,13.6
2004-11-14,47,8.5
2004-11-17,59,13.5
2004-11-20,94,32.4
2004-11-26,36,6.4
2004-11-29,39,7.0
2004-12-02,48,8.7
2004-12-05,59,13.5
2004-12-08,39,7.0
2004-12-11,30,5.4
2004-12-14,22,4.0
2004-12-17,61,14.3
2004-12-20,23,4.1
2004-12-23,23,4.1
2004-12-26,71,20.1
2004-12-29,74,21.5
2005-01-01,75,22.2
2005-01-04,60,13.7
2005-01-07,49,8.9
2005-01-10,64,16.3
2005-01-13,54,10.6
2005-01-16,64,16.2
2005-01-19,57,12.5
2005-01-22,67,17.9
2005-01-25,63,15.8
2005-01-28,55,11.4
2005-01-31,66,17.3
2005-02-03,82,25.7
2005-02-06,73,20.9
2005-02-09,75,22.1
2005-02-12,53,10.2
2005-02-15,65,16.5
2005-02-18,40,7.2
2005-02-21,80,24.7
2005-02-24,58,12.8
2005-02-27,52,9.4
2005-03-02,24,4.4
2005-03-05,83,26.1
2005-03-08,33,6.0
2005-03-11,56,11.7
2005-03-14,36,6.4
2005-03-17,71,19.6
2005-03-20,89,29.7
2005-03-23,59,13.2
2005-03-26,69,18.5
2005-03-29,16,2.9
2005-04-01,59,13.3
2005-04-04,24,4.4
2005-04-07,60,13.7
2005-04-10,54,10.6
2005-04-13,22,4.0
2005-04-16,29,5.2
2005-04-19,85,27.3
2005-04-22,53,10.1
2005-04-25,38,6.9
2005-04-28,41,7.4
2005-05-01,61,14.5
2005-05-04,60,13.8
2005-05-07,63,15.3
2005-05-10,53,10.0
2005-05-13,33,6.0
2005-05-16,53,10.1
2005-05-19,75,21.9
2005-05-22,56,11.7
2005-05-25,28,5.1
2005-05-28,56,11.9
2005-05-31,57,12.5
2005-06-03,25,4.5
2005-06-06,82,26.0
2005-06-09,73,20.9
2005-06-12,52,9.7
2005-06-15,66,16.9
2005-06-18,63,15.3
2005-06-24,64,16.1
2005-06-27,47,8.5
2005-06-30,85,27.4
2005-07-03,62,14.9
2005-07-06,80,24.8
2005-07-09,68,18.2
2005-07-12,98,34.2
2005-07-15,82,25.6
2005-07-18,74,21.4
2005-07-21,91,30.5
2005-07-24,56,11.6
2005-07-27,87,28.6
2005-07-30,67,17.9
2005-08-02,91,30.8
2005-08-05,105,37.1
2005-08-08,69,19.0
2005-08-11,96,33.1
2005-08-14,112,39.9
2005-08-17,61,14.4
2005-08-20,80,24.7
2005-08-23,62,15.1
2005-08-26,58,12.8
2005-08-29,53,10.3
2005-09-01,67,17.8
2005-09-04,41,7.3
2005-09-07,41,7.4
2005-09-10,95,32.6
2005-09-13,64,16.3
2005-09-16,65,16.5
2005-09-19,86,27.9
2005-09-22,81,25.4
2005-09-25,39,7.0
2005-09-28,46,8.2
2005-10-01,56,12.0
2005-10-04,57,12.5
2005-10-07,24,4.3
2005-10-10,54,10.5
2005-10-13,21,3.7
2005-10-16,30,5.4
2005-10-19,66,17.2
2005-10-22,27,4.9
2005-10-25,9,1.6
2005-10-28,56,11.7
2005-10-31,69,18.9
2005-11-03,61,14.3
2005-11-06,69,18.6
2005-11-09,74,21.7
2005-11-12,62,14.8
2005-11-15,56,11.9
2005-11-21,82,25.8
2005-11-24,37,6.6
2005-11-27,63,15.4
2005-11-30,47,8.5
2005-12-03,50,9.0
2005-12-06,71,19.8
2005-12-09,56,11.8
2005-12-12,34,6.1
2005-12-15,61,14.6
2005-12-18,81,25.4
2005-12-21,57,12.5
2005-12-27,57,12.5
2005-12-30,50,9.0
2006-01-02,63,15.6
2006-01-05,51,9.3
2006-01-08,57,12.1
2006-01-11,74,21.3
2006-01-14,15,2.7
2006-01-17,55,11.0
2006-01-20,50,9.0
2006-01-23,41,7.3
2006-01-26,23,4.1
2006-01-29,53,10.2
2006-02-04,52,9.9
2006-02-07,48,8.7
2006-02-10,52,9.7
2006-02-13,55,11.2
2006-02-16,68,18.0
2006-02-19,48,8.7
2006-02-22,67,17.8
2006-02-25,51,9.2
2006-02-28,58,13.0
2006-03-03,29,5.3
2006-03-06,55,11.5
2006-03-09,70,19.2
2006-03-12,60,13.7
2006-03-15,34,6.2
2006-03-18,21,3.8
2006-03-21,52,9.8
2006-03-24,53,10.0
2006-03-27,36,6.4
2006-03-30,69,18.5
2006-04-02,54,10.6
2006-04-05,27,4.8
2006-04-08,28,5.1
2006-04-11,55,11.4
2006-04-14,58,12.9
2006-04-17,36,6.5
2006-04-20,31,5.6
2006-04-23,54,10.5
2006-04-26,24,4.4
2006-04-29,36,6.5
2006-05-02,47,8.4
2006-05-05,66,17.0
2006-05-08,42,7.6
2006-05-11,66,17.4
2006-05-14,59,13.5
2006-05-17,56,12.0
2006-05-20,52,9.9
2006-05-23,45,8.1
2006-05-26,71,20.0
2006-05-29,77,22.8
2006-06-01,81,25.0
2006-06-04,54,10.6
2006-06-07,58,12.7
2006-06-10,37,6.7
2006-06-13,54,10.9
2006-06-16,55,11.3
2006-06-19,80,24.4
2006-06-22,69,18.7
2006-06-25,33,5.9
2006-06-28,61,14.2
2006-07-01,79,24.1
2006-07-04,91,30.7
2006-07-07,51,9.3
2006-07-10,95,32.5
2006-07-13,68,18.3
2006-07-16,58,12.9
2006-07-19,78,23.7
2006-07-22,64,16.1
2006-07-25,70,19.2
2006-07-28,69,18.9
2006-07-31,93,31.5
2006-08-03,95,32.5
2006-08-06,68,18.1
2006-08-09,52,9.6
2006-08-12,42,7.6
2006-08-15,76,22.5
2006-08-18,52,9.9
2006-08-21,47,8.4
2006-08-24,93,31.7
2006-08-27,66,17.0
2006-08-30,56,11.7
2006-09-02,15,2.7
2006-09-05,52,9.9
2006-09-08,95,32.8
2006-09-11,33,5.9
2006-09-14,31,5.6
2006-09-17,48,8.6
2006-09-20,52,9.4
2006-09-23,64,16.2
2006-09-29,34,6.2
2006-10-02,52,9.5
2006-10-05,41,7.3
2006-10-08,44,8.0
2006-10-11,68,18.4
2006-10-14,32,5.7
2006-10-17,51,9.2
2006-10-20,52,9.8
2006-10-23,34,6.2
2006-10-26,41,7.4
2006-10-29,32,5.8
2006-11-01,61,14.4
2006-11-04,61,14.3
2006-11-07,68,18.4
2006-11-10,71,19.7
2006-11-13,36,6.4
2006-11-16,29,5.3
2006-11-19,58,13.0
2006-11-22,39,7.0
2006-11-25,59,13.4
2006-11-28,89,29.7
2006-12-01,26,4.6
2006-12-04,54,10.8
2006-12-07,47,8.5
2006-12-10,67,17.9
2006-12-13,67,17.8
2006-12-16,56,11.7
2006-12-19,36,6.5
2006-12-22,70,19.3
2006-12-25,65,16.6
2006-12-28,58,13.0
2006-12-31,68,18.3
2007-01-03,55,11.5
2007-01-06,26,4.6
2007-01-09,23,4.1
2007-01-12,53,10.3
2007-01-15,54,10.5
2007-01-18,58,12.7
2007-01-21,44,7.9
2007-01-24,60,13.8
2007-01-27,53,10.2
2007-01-30,53,10.0
2007-02-02,79,24.0
2007-02-05,29,5.3
2007-02-08,48,8.7
2007-02-11,72,20.4
2007-02-14,42,7.5
2007-02-17,65,16.6
2007-02-20,63,15.8
2007-02-23,32,5.7
2007-02-26,64,16.0
2007-03-01,68,18.1
2007-03-04,27,4.9
2007-03-07,61,14.4
2007-03-10,57,12.5
2007-03-13,70,19.3
2007-03-16,31,5.6
2007-03-19,48,8.7
2007-03-22,58,12.8
2007-03-25,47,8.5
2007-03-28,52,9.6
2007-03-31,46,8.2
2007-04-03,56,11.9
2007-04-06,38,6.9
2007-04-09,58,12.6
2007-04-12,47,8.4
2007-04-15,28,5.0
2007-04-18,31,5.6
2007-04-21,53,10.0
2007-04-24,64,16.1
2007-04-27,53,10.3
2007-04-30,55,11.5
2007-05-03,36,6.5
2007-05-06,27,4.8
2007-05-09,39,7.0
2007-05-12,67,17.7
2007-05-15,62,15.1
2007-05-18,49,8.8
2007-05-21,49,8.8
2007-05-24,49,8.9
2007-05-27,89,29.5
2007-05-30,67,17.8
2007-06-02,69,18.9
2007-06-05,54,10.5
2007-06-08,79,24.2
2007-06-11,73,21.0
2007-06-14,53,10.0
2007-06-17,74,21.6
2007-06-20,59,13.6
2007-06-23,51,9.2
2007-06-26,84,26.8
2007-06-29,61,14.5
2007-07-02,37,6.6
2007-07-05,74,21.6
2007-07-08,85,27.6
2007-07-11,64,16.2
2007-07-14,65,16.8
2007-07-17,74,21.5
2007-07-20,54,10.8
2007-07-23,52,9.5
2007-07-26,64,16.3
2007-07-29,72,20.3
2007-08-01,72,20.4
2007-08-04,112,39.9
2007-08-07,123,44.5
2007-08-10,70,19.2
2007-08-13,80,24.8
2007-08-16,80,24.8
2007-08-19,62,15.1
2007-08-22,70,19.4
2007-08-25,79,23.9
2007-08-28,60,14.0
2007-08-31,69,19.0
2007-09-03,64,15.9
2007-09-06,80,24.8
2007-09-09,27,4.9
2007-09-12,47,8.5
2007-09-18,40,7.2
2007-09-21,57,12.5
2007-09-24,45,8.1
2007-09-27,70,19.2
2007-09-30,52,9.7
2007-10-03,54,10.7
2007-10-06,54,10.7
2007-10-09,84,26.7
2007-10-12,30,5.4
2007-10-15,63,15.3
2007-10-18,57,12.3
2007-10-21,52,9.7
2007-10-24,21,3.8
2007-10-27,27,4.9
2007-10-30,58,12.7
2007-11-02,23,4.2
2007-11-05,63,15.5
2007-11-08,53,10.1
2007-11-11,66,17.4
2007-11-14,64,16.2
2007-11-17,40,7.2
2007-11-20,77,22.9
2007-11-23,20,3.6
2007-11-26,56,11.9
2007-11-29,38,6.8
2007-12-02,52,9.5
2007-12-05,57,12.2
2007-12-08,88,29.1
2007-12-11,72,20.4
2007-12-14,55,11.5
2007-12-17,31,5.6
2007-12-20,74,21.4
2007-12-23,37,6.7
2007-12-26,80,24.7
2007-12-29,56,11.6
2008-01-01,36,6.5
2008-01-04,63,15.5
2008-01-05,77,22.9
2008-01-07,58,12.6
2008-01-10,44,7.9
2008-01-13,60,13.9
2008-01-16,54,10.6
2008-01-19,53,10.3
2008-01-22,44,8.0
2008-01-25,55,11.3
2008-01-28,75,22.1
2008-01-31,38,6.8
2008-02-03,69,18.7
2008-02-06,52,9.7
2008-02-09,59,13.6
2008-02-12,63,15.4
2008-02-15,55,11.1
2008-02-18,29,5.3
2008-02-21,49,8.9
2008-02-24,61,14.5
2008-02-27,42,7.5
2008-03-01,51,9.2
